trait_type,phenocode,pheno_sex,description,BIN_QT,n_cases_EUR,n_controls_EUR,N,Neff,filename,aws_link,estimates.final.h2_observed
icd10,M19,both_sexes,M19 Other arthrosis,BIN,9418,411113.0,420531,18414.158452052285,icd10-M19-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M19-both_sexes.tsv.bgz,0.0059
icd10,M20,both_sexes,M20 Acquired deformities of fingers and toes,BIN,11084,409447.0,420531,21583.714627459092,icd10-M20-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M20-both_sexes.tsv.bgz,0.0139
icd10,M22,both_sexes,M22 Disorders of patella,BIN,1059,419472.0,420531,2112.6663575336893,icd10-M22-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M22-both_sexes.tsv.bgz,0.0014
icd10,M23,both_sexes,M23 Internal derangement of knee,BIN,3989,416542.0,420531,7902.323671738826,icd10-M23-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M23-both_sexes.tsv.bgz,0.0044
icd10,M25,both_sexes,"M25 Other joint disorders, not elsewhere classified",BIN,2904,417627.0,420531,5767.8925358653705,icd10-M25-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M25-both_sexes.tsv.bgz,0.0017
icd10,M35,both_sexes,M35 Other systemic involvement of connective tissue,BIN,2668,417863.0,420531,5302.14649573991,icd10-M35-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M35-both_sexes.tsv.bgz,0.0073
icd10,M47,both_sexes,M47 Spondylosis,BIN,2532,417999.0,420531,5033.509862530943,icd10-M47-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M47-both_sexes.tsv.bgz,0.0065
icd10,M48,both_sexes,M48 Other spondylopathies,BIN,1017,419514.0,420531,2029.081033265086,icd10-M48-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M48-both_sexes.tsv.bgz,0.0027
icd10,M50,both_sexes,M50 Cervical disk disorders,BIN,1894,418637.0,420531,3770.9394931645948,icd10-M50-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M50-both_sexes.tsv.bgz,0.0034
icd10,M51,both_sexes,M51 Other intervertebral disk disorders,BIN,9053,411478.0,420531,17716.222271366438,icd10-M51-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M51-both_sexes.tsv.bgz,0.0103
icd10,M54,both_sexes,M54 Dorsalgia,BIN,9557,410974.0,420531,18679.61466812197,icd10-M54-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M54-both_sexes.tsv.bgz,0.0073
icd10,M65,both_sexes,M65 Synovitis and tenosynovitis,BIN,2844,417687.0,420531,5649.532747883033,icd10-M65-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M65-both_sexes.tsv.bgz,0.0075
icd10,M67,both_sexes,M67 Other disorders of synovium and tendon,BIN,4371,416160.0,420531,8651.135635660628,icd10-M67-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M67-both_sexes.tsv.bgz,-0.0001
icd10,M70,both_sexes,"M70 Soft tissue disorders related to use, overuse and pressure",BIN,1465,419066.0,420531,2919.7927857874924,icd10-M70-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M70-both_sexes.tsv.bgz,0.0038
icd10,M72,both_sexes,M72 Fibroblastic disorders,BIN,3450,417081.0,420531,6843.392995997917,icd10-M72-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M72-both_sexes.tsv.bgz,0.0141
icd10,M75,both_sexes,M75 Shoulder lesions,BIN,10863,409668.0,420531,21164.78206838497,icd10-M75-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M75-both_sexes.tsv.bgz,0.0118
icd10,M77,both_sexes,M77 Other enthesopathies,BIN,1033,419498.0,420531,2060.925040008941,icd10-M77-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M77-both_sexes.tsv.bgz,0.0022
icd10,M79,both_sexes,"M79 Other soft tissue disorders, not elsewhere classified",BIN,4058,416473.0,420531,8037.682996021696,icd10-M79-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M79-both_sexes.tsv.bgz,0.0051
icd10,M81,both_sexes,M81 Osteoporosis without pathological fracture,BIN,5089,415442.0,420531,10054.83228584813,icd10-M81-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-M81-both_sexes.tsv.bgz,0.0071
icd10,N13,both_sexes,N13 Obstructive and reflux uropathy,BIN,3396,417135.0,420531,6737.151173159649,icd10-N13-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N13-both_sexes.tsv.bgz,0.0016
icd10,N17,both_sexes,N17 Acute renal failure,BIN,7727,412804.0,420531,15170.042199029323,icd10-N17-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N17-both_sexes.tsv.bgz,0.0025
icd10,N18,both_sexes,N18 Chronic renal failure,BIN,7417,413114.0,420531,14572.369399639978,icd10-N18-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N18-both_sexes.tsv.bgz,0.0063
icd10,N20,both_sexes,N20 Calculus of kidney and ureter,BIN,5530,415001.0,420531,10914.560543693568,icd10-N20-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N20-both_sexes.tsv.bgz,0.0147
icd10,N28,both_sexes,"N28 Other disorders of kidney and ureter, not elsewhere classified",BIN,3146,417385.0,420531,6244.929434453108,icd10-N28-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N28-both_sexes.tsv.bgz,0.0023
icd10,N30,both_sexes,N30 Cystitis,BIN,3473,417058.0,420531,6888.635720077711,icd10-N30-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N30-both_sexes.tsv.bgz,0.0002
icd10,N31,both_sexes,"N31 Neuromuscular dysfunction of bladder, not elsewhere classified",BIN,1754,418777.0,420531,3493.3684223041823,icd10-N31-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N31-both_sexes.tsv.bgz,0.003
icd10,N32,both_sexes,N32 Other disorders of bladder,BIN,10365,410166.0,420531,20219.05918945333,icd10-N32-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N32-both_sexes.tsv.bgz,0.0057
icd10,N35,both_sexes,N35 Urethral stricture,BIN,3805,416726.0,420531,7541.144077368851,icd10-N35-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N35-both_sexes.tsv.bgz,0.0027
icd10,N39,both_sexes,N39 Other disorders of urinary system,BIN,23043,397488.0,420531,43560.71720753048,icd10-N39-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N39-both_sexes.tsv.bgz,0.011
icd10,N41,both_sexes,N41 Inflammatory diseases of prostate,BIN,1865,418666.0,420531,3713.457937702571,icd10-N41-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N41-both_sexes.tsv.bgz,0.004
icd10,N42,both_sexes,N42 Other disorders of prostate,BIN,1602,418929.0,420531,3191.794459861461,icd10-N42-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N42-both_sexes.tsv.bgz,-0.0006
icd10,N43,both_sexes,N43 Hydrocele and spermatocele,BIN,1595,418936.0,420531,3177.9008919675357,icd10-N43-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N43-both_sexes.tsv.bgz,0.0031
icd10,N48,both_sexes,N48 Other disorders of penis,BIN,2448,418083.0,420531,4867.499347253829,icd10-N48-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N48-both_sexes.tsv.bgz,0.0003
icd10,N50,both_sexes,N50 Other disorders of male genital organs,BIN,3171,417360.0,420531,6294.178360216012,icd10-N50-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N50-both_sexes.tsv.bgz,0.0028
icd10,N60,both_sexes,N60 Benign mammary dysplasia,BIN,1970,418561.0,420531,3921.5428589093312,icd10-N60-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N60-both_sexes.tsv.bgz,0.001
icd10,N64,both_sexes,N64 Other disorders of breast,BIN,1368,419163.0,420531,2727.0997096527963,icd10-N64-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N64-both_sexes.tsv.bgz,-0.0035
icd10,N73,both_sexes,N73 Other female pelvic inflammatory diseases,BIN,3104,417427.0,420531,6162.177856091465,icd10-N73-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N73-both_sexes.tsv.bgz,0.0023
icd10,N80,both_sexes,N80 Endometriosis,BIN,4141,416390.0,420531,8200.446530695715,icd10-N80-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N80-both_sexes.tsv.bgz,0.0041
icd10,N81,both_sexes,N81 Female genital prolapse,BIN,13114,407417.0,420531,25410.09598816734,icd10-N81-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N81-both_sexes.tsv.bgz,0.0143
icd10,N83,both_sexes,"N83 Noninflammatory disorders of ovary, Fallopian tube and broad ligament",BIN,5704,414827.0,420531,11253.264125593594,icd10-N83-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N83-both_sexes.tsv.bgz,0.006
icd10,N84,both_sexes,N84 Polyp of female genital tract,BIN,11558,408973.0,420531,22480.672930176373,icd10-N84-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N84-both_sexes.tsv.bgz,-0.0014
icd10,N85,both_sexes,"N85 Other noninflammatory disorders of uterus, except cervix",BIN,5772,414759.0,420531,11385.552779699952,icd10-N85-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N85-both_sexes.tsv.bgz,0.0009
icd10,N87,both_sexes,N87 Dysplasia of cervix uteri,BIN,1579,418952.0,420531,3146.1424151846118,icd10-N87-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N87-both_sexes.tsv.bgz,0.005
icd10,N88,both_sexes,N88 Other noninflammatory disorders of cervix uteri,BIN,1986,418545.0,420531,3953.2418299721066,icd10-N88-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N88-both_sexes.tsv.bgz,-0.0008
icd10,N89,both_sexes,N89 Other noninflammatory disorders of vagina,BIN,1692,418839.0,420531,3370.3845281322897,icd10-N89-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N89-both_sexes.tsv.bgz,0.0031
icd10,N90,both_sexes,N90 Other noninflammatory disorders of vulva and perineum,BIN,2175,418356.0,420531,4327.50165861732,icd10-N90-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N90-both_sexes.tsv.bgz,0.0003
icd10,N92,both_sexes,"N92 Excessive, frequent and irregular menstruation",BIN,13629,406902.0,420531,26374.594776603863,icd10-N92-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N92-both_sexes.tsv.bgz,0.0078
icd10,N93,both_sexes,N93 Other abnormal uterine and vaginal bleeding,BIN,4409,416122.0,420531,8725.548879868547,icd10-N93-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N93-both_sexes.tsv.bgz,0.001
icd10,N94,both_sexes,N94 Pain and other conditions associated with female genital organs and menstrual cycle,BIN,3572,416959.0,420531,7083.3186994537855,icd10-N94-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N94-both_sexes.tsv.bgz,0.0029
icd10,N95,both_sexes,N95 Menopausal and other perimenopausal disorders,BIN,11202,409329.0,420531,21807.207830100517,icd10-N95-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N95-both_sexes.tsv.bgz,0.0028
icd10,N99,both_sexes,"N99 Postprocedural disorders of genito-urinary system, not elsewhere classified",BIN,1339,419192.0,420531,2669.47306143899,icd10-N99-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N99-both_sexes.tsv.bgz,-0.0004
icd10,O02,both_sexes,O02 Other abnormal products of conception,BIN,1281,419250.0,420531,2554.1957667805705,icd10-O02-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O02-both_sexes.tsv.bgz,0.0025
icd10,O03,both_sexes,O03 Spontaneous abortion,BIN,1345,419186.0,420531,2681.3964725549367,icd10-O03-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O03-both_sexes.tsv.bgz,0.0038
icd10,O04,both_sexes,O04 Medical abortion,BIN,1108,419423.0,420531,2210.161362658163,icd10-O04-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O04-both_sexes.tsv.bgz,-0.0001
icd10,O26,both_sexes,O26 Maternal care for other conditions predominantly related to pregnancy,BIN,1793,418738.0,420531,3570.7105255022816,icd10-O26-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O26-both_sexes.tsv.bgz,0.001
icd10,O32,both_sexes,O32 Maternal care for known or suspected malpresentation of foetus,BIN,1091,419440.0,420531,2176.339152167141,icd10-O32-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O32-both_sexes.tsv.bgz,
icd10,O34,both_sexes,O34 Maternal care for known or suspected abnormality of pelvic organs,BIN,1484,419047.0,420531,2957.526308405326,icd10-O34-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O34-both_sexes.tsv.bgz,-0.0011
icd10,O36,both_sexes,O36 Maternal care for other known or suspected foetal problems,BIN,1891,418640.0,420531,3764.9934963177507,icd10-O36-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O36-both_sexes.tsv.bgz,0.0027
icd10,O42,both_sexes,O42 Premature rupture of membranes,BIN,1080,419451.0,420531,2154.4527276229337,icd10-O42-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O42-both_sexes.tsv.bgz,6.18e-05
icd10,O47,both_sexes,O47 False labour,BIN,1070,419461.0,420531,2134.5549792999805,icd10-O47-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O47-both_sexes.tsv.bgz,0.0012
icd10,O63,both_sexes,O63 Long labour,BIN,1941,418590.0,420531,3864.0822674190485,icd10-O63-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O63-both_sexes.tsv.bgz,0.0042
icd10,O68,both_sexes,O68 Labour and delivery complicated by foetal stress [distress],BIN,3322,417209.0,420531,6591.515479239342,icd10-O68-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O68-both_sexes.tsv.bgz,-0.0047
icd10,O70,both_sexes,O70 Perineal laceration during delivery,BIN,5429,415102.0,420531,10717.824645507702,icd10-O70-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O70-both_sexes.tsv.bgz,0.0032
icd10,O72,both_sexes,O72 Postpartum haemorrhage,BIN,1321,419210.0,420531,2633.700773545827,icd10-O72-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O72-both_sexes.tsv.bgz,0.0489
icd10,O80,both_sexes,O80 Single spontaneous delivery,BIN,2041,418490.0,420531,4062.1884712423107,icd10-O80-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O80-both_sexes.tsv.bgz,0.0046
icd10,O99,both_sexes,"O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",BIN,1737,418794.0,420531,3459.6506702240736,icd10-O99-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-O99-both_sexes.tsv.bgz,0.0004
icd10,R00,both_sexes,R00 Abnormalities of heart beat,BIN,10856,409675.0,420531,21151.505120906662,icd10-R00-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R00-both_sexes.tsv.bgz,0.0046
icd10,R01,both_sexes,R01 Cardiac murmurs and other cardiac sounds,BIN,1447,419084.0,420531,2884.0420706202394,icd10-R01-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R01-both_sexes.tsv.bgz,0.0005
icd10,R03,both_sexes,"R03 Abnormal blood-pressure reading, without diagnosis",BIN,3235,417296.0,420531,6420.228520608469,icd10-R03-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R03-both_sexes.tsv.bgz,0.0025
icd10,R04,both_sexes,R04 Haemorrhage from respiratory passages,BIN,5279,415252.0,420531,10425.463559166863,icd10-R04-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R04-both_sexes.tsv.bgz,0.0065
icd10,R06,both_sexes,R06 Abnormalities of breathing,BIN,11331,409200.0,420531,22051.383607867196,icd10-R06-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R06-both_sexes.tsv.bgz,0.0026
icd10,R07,both_sexes,R07 Pain in throat and chest,BIN,36262,384269.0,420531,66270.32241618335,icd10-R07-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R07-both_sexes.tsv.bgz,0.0208
icd10,R09,both_sexes,R09 Other symptoms and signs involving the circulatory and respiratory systems,BIN,1376,419155.0,420531,2742.9953083125856,icd10-R09-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R09-both_sexes.tsv.bgz,0.0003
icd10,R10,both_sexes,R10 Abdominal and pelvic pain,BIN,35907,384624.0,420531,65682.16834430756,icd10-R10-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R10-both_sexes.tsv.bgz,0.0198
icd10,R19,both_sexes,R19 Other symptoms and signs involving the digestive system and abdomen,BIN,19142,401389.0,420531,36541.36431321353,icd10-R19-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R19-both_sexes.tsv.bgz,0.0096
icd10,R20,both_sexes,R20 Disturbances of skin sensation,BIN,3449,417082.0,420531,6841.425806896519,icd10-R20-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R20-both_sexes.tsv.bgz,0.0003
icd10,R22,both_sexes,"R22 Localised swelling, mass and lump of skin and subcutaneous tissue",BIN,2409,418122.0,420531,4790.400222575743,icd10-R22-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R22-both_sexes.tsv.bgz,0.0009
icd10,R25,both_sexes,R25 Abnormal involuntary movements,BIN,1201,419330.0,420531,2395.1400966872834,icd10-R25-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R25-both_sexes.tsv.bgz,0.0005
icd10,R26,both_sexes,R26 Abnormalities of gait and mobility,BIN,3111,417420.0,420531,6175.9709510119355,icd10-R26-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R26-both_sexes.tsv.bgz,0.0019
icd10,R29,both_sexes,R29 Other symptoms and signs involving the nervous and musculoskeletal systems,BIN,4972,415559.0,420531,9826.430622237123,icd10-R29-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R29-both_sexes.tsv.bgz,0.0019
icd10,R30,both_sexes,R30 Pain associated with micturition,BIN,1376,419155.0,420531,2742.9953083125856,icd10-R30-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R30-both_sexes.tsv.bgz,-0.0009
icd10,R39,both_sexes,R39 Other symptoms and signs involving the urinary system,BIN,5642,414889.0,420531,11132.609667301578,icd10-R39-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R39-both_sexes.tsv.bgz,0.0064
icd10,R41,both_sexes,R41 Other symptoms and signs involving cognitive functions and awareness,BIN,4443,416088.0,420531,8792.117508578442,icd10-R41-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R41-both_sexes.tsv.bgz,-0.0026
icd10,R45,both_sexes,R45 Symptoms and signs involving emotional state,BIN,1049,419482.0,420531,2092.7666117361146,icd10-R45-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R45-both_sexes.tsv.bgz,-0.0017
icd10,R47,both_sexes,"R47 Speech disturbances, not elsewhere classified",BIN,2011,418520.0,420531,4002.766597468439,icd10-R47-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R47-both_sexes.tsv.bgz,0.0012
icd10,R49,both_sexes,R49 Voice disturbances,BIN,1163,419368.0,420531,2319.5673279734433,icd10-R49-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R49-both_sexes.tsv.bgz,0.0019
icd10,R50,both_sexes,R50 Fever of unknown origin,BIN,4989,415542.0,420531,9859.62527376103,icd10-R50-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R50-both_sexes.tsv.bgz,0.0031
icd10,R52,both_sexes,"R52 Pain, not elsewhere classified",BIN,1719,418812.0,420531,3423.9465247508506,icd10-R52-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R52-both_sexes.tsv.bgz,-0.0035
icd10,R56,both_sexes,"R56 Convulsions, not elsewhere classified",BIN,2457,418074.0,420531,4885.289398403447,icd10-R56-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R56-both_sexes.tsv.bgz,-0.0024
icd10,R59,both_sexes,R59 Enlarged lymph nodes,BIN,3026,417505.0,420531,6008.4518382711385,icd10-R59-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R59-both_sexes.tsv.bgz,0.0042
icd10,R60,both_sexes,"R60 Oedema, not elsewhere classified",BIN,2452,418079.0,420531,4875.406131771499,icd10-R60-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R60-both_sexes.tsv.bgz,-0.0027
icd10,R63,both_sexes,R63 Symptoms and signs concerning food and fluid intake,BIN,8570,411961.0,420531,16790.703990906735,icd10-R63-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R63-both_sexes.tsv.bgz,0.0009
icd10,R79,both_sexes,R79 Other abnormal findings of blood chemistry,BIN,8447,412084.0,420531,16554.65850555607,icd10-R79-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-R79-both_sexes.tsv.bgz,0.007
